geo_name,geo_id,geo_level,metric,race,value
"Miami, FL",NA,city,has_delinq_pct,Residents of color (total),0.2530237
"Miami, FL",NA,city,score_cleanpos_p50,Overall,690
"Miami, FL",NA,city,score_cleanpos_p50,AAPI,NA
"Miami, FL",NA,city,score_cleanpos_p50,Black,NA
"Miami, FL",NA,city,score_cleanpos_p50,Hispanic,691
"Miami, FL",NA,city,score_cleanpos_p50,White,NA
"Miami, FL",NA,city,score_cleanpos_p50,Residents of color (total),690
"Miami, FL",NA,city,had_foreclosure_2yr_pct,Overall,5.412e-4
"Miami, FL",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Miami, FL",NA,city,had_foreclosure_2yr_pct,Black,NA
"Miami, FL",NA,city,had_foreclosure_2yr_pct,Hispanic,6.123e-4
"Miami, FL",NA,city,had_foreclosure_2yr_pct,White,NA
"Miami, FL",NA,city,had_foreclosure_2yr_pct,Residents of color (total),5.412e-4
"Milwaukee, WI",NA,city,has_delinq_pct,Overall,0.5902293
"Milwaukee, WI",NA,city,has_delinq_pct,AAPI,NA
"Milwaukee, WI",NA,city,has_delinq_pct,Black,0.5939249
"Milwaukee, WI",NA,city,has_delinq_pct,Hispanic,NA
"Milwaukee, WI",NA,city,has_delinq_pct,White,NA
"Milwaukee, WI",NA,city,has_delinq_pct,Residents of color (total),0.5902743
"Milwaukee, WI",NA,city,score_cleanpos_p50,Overall,590
"Milwaukee, WI",NA,city,score_cleanpos_p50,AAPI,NA
"Milwaukee, WI",NA,city,score_cleanpos_p50,Black,590
"Milwaukee, WI",NA,city,score_cleanpos_p50,Hispanic,NA
"Milwaukee, WI",NA,city,score_cleanpos_p50,White,NA
"Milwaukee, WI",NA,city,score_cleanpos_p50,Residents of color (total),590
"Milwaukee, WI",NA,city,had_foreclosure_2yr_pct,Overall,0.0014507
"Milwaukee, WI",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Milwaukee, WI",NA,city,had_foreclosure_2yr_pct,Black,0.0015528
"Milwaukee, WI",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Milwaukee, WI",NA,city,had_foreclosure_2yr_pct,White,NA
"Milwaukee, WI",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0014507
"Minneapolis, MN",NA,city,has_delinq_pct,Overall,0.1702509
"Minneapolis, MN",NA,city,has_delinq_pct,AAPI,NA
"Minneapolis, MN",NA,city,has_delinq_pct,Black,0.2916667
"Minneapolis, MN",NA,city,has_delinq_pct,Hispanic,NA
"Minneapolis, MN",NA,city,has_delinq_pct,White,0.1388696
"Minneapolis, MN",NA,city,has_delinq_pct,Residents of color (total),0.2775139
"Minneapolis, MN",NA,city,score_cleanpos_p50,Overall,737
"Minneapolis, MN",NA,city,score_cleanpos_p50,AAPI,NA
"Minneapolis, MN",NA,city,score_cleanpos_p50,Black,668.5
"Minneapolis, MN",NA,city,score_cleanpos_p50,Hispanic,NA
"Minneapolis, MN",NA,city,score_cleanpos_p50,White,746
"Minneapolis, MN",NA,city,score_cleanpos_p50,Residents of color (total),686
"Minneapolis, MN",NA,city,had_foreclosure_2yr_pct,Overall,8.906e-4
"Minneapolis, MN",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Minneapolis, MN",NA,city,had_foreclosure_2yr_pct,Black,0
"Minneapolis, MN",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Minneapolis, MN",NA,city,had_foreclosure_2yr_pct,White,6.924e-4
"Minneapolis, MN",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0015613
"Mobile, AL",NA,city,has_delinq_pct,Overall,0.412544
"Mobile, AL",NA,city,has_delinq_pct,AAPI,NA
"Mobile, AL",NA,city,has_delinq_pct,Black,0.5401319
"Mobile, AL",NA,city,has_delinq_pct,Hispanic,NA
"Mobile, AL",NA,city,has_delinq_pct,White,0.3128226
"Mobile, AL",NA,city,has_delinq_pct,Residents of color (total),0.5211937
"Mobile, AL",NA,city,score_cleanpos_p50,Overall,665
"Mobile, AL",NA,city,score_cleanpos_p50,AAPI,NA
"Mobile, AL",NA,city,score_cleanpos_p50,Black,619
"Mobile, AL",NA,city,score_cleanpos_p50,Hispanic,NA
"Mobile, AL",NA,city,score_cleanpos_p50,White,689
"Mobile, AL",NA,city,score_cleanpos_p50,Residents of color (total),629
"Mobile, AL",NA,city,had_foreclosure_2yr_pct,Overall,0.0020593
"Mobile, AL",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Mobile, AL",NA,city,had_foreclosure_2yr_pct,Black,0.0016243
"Mobile, AL",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Mobile, AL",NA,city,had_foreclosure_2yr_pct,White,0.0023971
"Mobile, AL",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0017
"Modesto, CA",NA,city,has_delinq_pct,Overall,0.2890258
"Modesto, CA",NA,city,has_delinq_pct,AAPI,NA
"Modesto, CA",NA,city,has_delinq_pct,Black,NA
"Modesto, CA",NA,city,has_delinq_pct,Hispanic,NA
"Modesto, CA",NA,city,has_delinq_pct,White,0.2295869
"Modesto, CA",NA,city,has_delinq_pct,Residents of color (total),0.3151669
"Modesto, CA",NA,city,score_cleanpos_p50,Overall,689
"Modesto, CA",NA,city,score_cleanpos_p50,AAPI,NA
"Modesto, CA",NA,city,score_cleanpos_p50,Black,NA
"Modesto, CA",NA,city,score_cleanpos_p50,Hispanic,NA
"Modesto, CA",NA,city,score_cleanpos_p50,White,719
"Modesto, CA",NA,city,score_cleanpos_p50,Residents of color (total),675
"Modesto, CA",NA,city,had_foreclosure_2yr_pct,Overall,5.889e-4
"Modesto, CA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Modesto, CA",NA,city,had_foreclosure_2yr_pct,Black,NA
"Modesto, CA",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Modesto, CA",NA,city,had_foreclosure_2yr_pct,White,0
"Modesto, CA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),8.651e-4
"Nashville-Davidson, TN",NA,city,has_delinq_pct,Overall,0.2790537
"Nashville-Davidson, TN",NA,city,has_delinq_pct,AAPI,NA
"Nashville-Davidson, TN",NA,city,has_delinq_pct,Black,0.4584838
"Nashville-Davidson, TN",NA,city,has_delinq_pct,Hispanic,NA
"Nashville-Davidson, TN",NA,city,has_delinq_pct,White,0.2057212
"Nashville-Davidson, TN",NA,city,has_delinq_pct,Residents of color (total),0.4128262
"Nashville-Davidson, TN",NA,city,score_cleanpos_p50,Overall,715
"Nashville-Davidson, TN",NA,city,score_cleanpos_p50,AAPI,NA
"Nashville-Davidson, TN",NA,city,score_cleanpos_p50,Black,652
"Nashville-Davidson, TN",NA,city,score_cleanpos_p50,Hispanic,NA
"Nashville-Davidson, TN",NA,city,score_cleanpos_p50,White,740
"Nashville-Davidson, TN",NA,city,score_cleanpos_p50,Residents of color (total),662
"Nashville-Davidson, TN",NA,city,had_foreclosure_2yr_pct,Overall,5.193e-4
"Nashville-Davidson, TN",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Nashville-Davidson, TN",NA,city,had_foreclosure_2yr_pct,Black,7.88e-4
"Nashville-Davidson, TN",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Nashville-Davidson, TN",NA,city,had_foreclosure_2yr_pct,White,2.676e-4
"Nashville-Davidson, TN",NA,city,had_foreclosure_2yr_pct,Residents of color (total),9.799e-4
"New Orleans, LA",NA,city,has_delinq_pct,Overall,0.4204137
"New Orleans, LA",NA,city,has_delinq_pct,AAPI,NA
"New Orleans, LA",NA,city,has_delinq_pct,Black,0.4829042
"New Orleans, LA",NA,city,has_delinq_pct,Hispanic,NA
"New Orleans, LA",NA,city,has_delinq_pct,White,0.2310944
"New Orleans, LA",NA,city,has_delinq_pct,Residents of color (total),0.465243
"New Orleans, LA",NA,city,score_cleanpos_p50,Overall,668
"New Orleans, LA",NA,city,score_cleanpos_p50,AAPI,NA
"New Orleans, LA",NA,city,score_cleanpos_p50,Black,650
"New Orleans, LA",NA,city,score_cleanpos_p50,Hispanic,NA
"New Orleans, LA",NA,city,score_cleanpos_p50,White,734
"New Orleans, LA",NA,city,score_cleanpos_p50,Residents of color (total),656
"New Orleans, LA",NA,city,had_foreclosure_2yr_pct,Overall,8.906e-4
"New Orleans, LA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"New Orleans, LA",NA,city,had_foreclosure_2yr_pct,Black,0.0010858
"New Orleans, LA",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"New Orleans, LA",NA,city,had_foreclosure_2yr_pct,White,9.074e-4
"New Orleans, LA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),8.865e-4
"New York, NY",NA,city,has_delinq_pct,Overall,0.220489
"New York, NY",NA,city,has_delinq_pct,AAPI,0.1401749
"New York, NY",NA,city,has_delinq_pct,Black,0.333745
"New York, NY",NA,city,has_delinq_pct,Hispanic,0.3150631
"New York, NY",NA,city,has_delinq_pct,White,0.1307554
"New York, NY",NA,city,has_delinq_pct,Residents of color (total),0.2642682
"New York, NY",NA,city,score_cleanpos_p50,Overall,714
"New York, NY",NA,city,score_cleanpos_p50,AAPI,744
"New York, NY",NA,city,score_cleanpos_p50,Black,673
"New York, NY",NA,city,score_cleanpos_p50,Hispanic,672
"New York, NY",NA,city,score_cleanpos_p50,White,746
"New York, NY",NA,city,score_cleanpos_p50,Residents of color (total),693
"New York, NY",NA,city,had_foreclosure_2yr_pct,Overall,5.017e-4
"New York, NY",NA,city,had_foreclosure_2yr_pct,AAPI,2.823e-4
"New York, NY",NA,city,had_foreclosure_2yr_pct,Black,8.493e-4
"New York, NY",NA,city,had_foreclosure_2yr_pct,Hispanic,2.617e-4
"New York, NY",NA,city,had_foreclosure_2yr_pct,White,3.648e-4
"New York, NY",NA,city,had_foreclosure_2yr_pct,Residents of color (total),5.688e-4
"Newark, NJ",NA,city,has_delinq_pct,Overall,0.4963132
"Newark, NJ",NA,city,has_delinq_pct,AAPI,NA
"Newark, NJ",NA,city,has_delinq_pct,Black,0.5340587
"Newark, NJ",NA,city,has_delinq_pct,Hispanic,0.4443921
"Newark, NJ",NA,city,has_delinq_pct,White,NA
"Newark, NJ",NA,city,has_delinq_pct,Residents of color (total),0.4963132
"Newark, NJ",NA,city,score_cleanpos_p50,Overall,633
"Newark, NJ",NA,city,score_cleanpos_p50,AAPI,NA
"Newark, NJ",NA,city,score_cleanpos_p50,Black,622
"Newark, NJ",NA,city,score_cleanpos_p50,Hispanic,648
"Newark, NJ",NA,city,score_cleanpos_p50,White,NA
"Newark, NJ",NA,city,score_cleanpos_p50,Residents of color (total),633
"Newark, NJ",NA,city,had_foreclosure_2yr_pct,Overall,8.818e-4
"Newark, NJ",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Newark, NJ",NA,city,had_foreclosure_2yr_pct,Black,0.001493
"Newark, NJ",NA,city,had_foreclosure_2yr_pct,Hispanic,0
"Newark, NJ",NA,city,had_foreclosure_2yr_pct,White,NA
"Newark, NJ",NA,city,had_foreclosure_2yr_pct,Residents of color (total),8.818e-4
"Oakland, CA",NA,city,has_delinq_pct,Overall,0.232017
"Oakland, CA",NA,city,has_delinq_pct,AAPI,NA
"Oakland, CA",NA,city,has_delinq_pct,Black,NA
"Oakland, CA",NA,city,has_delinq_pct,Hispanic,0.3234973
"Oakland, CA",NA,city,has_delinq_pct,White,0.1068005
"Oakland, CA",NA,city,has_delinq_pct,Residents of color (total),0.2569533
"Oakland, CA",NA,city,score_cleanpos_p50,Overall,717
"Oakland, CA",NA,city,score_cleanpos_p50,AAPI,NA
"Oakland, CA",NA,city,score_cleanpos_p50,Black,NA
"Oakland, CA",NA,city,score_cleanpos_p50,Hispanic,669
"Oakland, CA",NA,city,score_cleanpos_p50,White,764
"Oakland, CA",NA,city,score_cleanpos_p50,Residents of color (total),702
"Oakland, CA",NA,city,had_foreclosure_2yr_pct,Overall,1.471e-4
"Oakland, CA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Oakland, CA",NA,city,had_foreclosure_2yr_pct,Black,NA
"Oakland, CA",NA,city,had_foreclosure_2yr_pct,Hispanic,0
"Oakland, CA",NA,city,had_foreclosure_2yr_pct,White,0
"Oakland, CA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),1.753e-4
"Oklahoma City, OK",NA,city,has_delinq_pct,Overall,0.3640384
"Oklahoma City, OK",NA,city,has_delinq_pct,AAPI,NA
"Oklahoma City, OK",NA,city,has_delinq_pct,Black,0.5784149
"Oklahoma City, OK",NA,city,has_delinq_pct,Hispanic,0.578125
"Oklahoma City, OK",NA,city,has_delinq_pct,White,0.3030331
"Oklahoma City, OK",NA,city,has_delinq_pct,Residents of color (total),0.5534752
"Oklahoma City, OK",NA,city,score_cleanpos_p50,Overall,677
"Oklahoma City, OK",NA,city,score_cleanpos_p50,AAPI,NA
"Oklahoma City, OK",NA,city,score_cleanpos_p50,Black,614.5
"Oklahoma City, OK",NA,city,score_cleanpos_p50,Hispanic,591
"Oklahoma City, OK",NA,city,score_cleanpos_p50,White,706
"Oklahoma City, OK",NA,city,score_cleanpos_p50,Residents of color (total),611
"Oklahoma City, OK",NA,city,had_foreclosure_2yr_pct,Overall,5.453e-4
"Oklahoma City, OK",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Oklahoma City, OK",NA,city,had_foreclosure_2yr_pct,Black,0
"Oklahoma City, OK",NA,city,had_foreclosure_2yr_pct,Hispanic,8.425e-4
"Oklahoma City, OK",NA,city,had_foreclosure_2yr_pct,White,5.445e-4
"Oklahoma City, OK",NA,city,had_foreclosure_2yr_pct,Residents of color (total),5.479e-4
"Omaha, NE",NA,city,has_delinq_pct,Overall,0.2179805
"Omaha, NE",NA,city,has_delinq_pct,AAPI,NA
"Omaha, NE",NA,city,has_delinq_pct,Black,0.5597122
"Omaha, NE",NA,city,has_delinq_pct,Hispanic,0.3106119
"Omaha, NE",NA,city,has_delinq_pct,White,0.1726457
"Omaha, NE",NA,city,has_delinq_pct,Residents of color (total),0.3933106
"Omaha, NE",NA,city,score_cleanpos_p50,Overall,722
"Omaha, NE",NA,city,score_cleanpos_p50,AAPI,NA
"Omaha, NE",NA,city,score_cleanpos_p50,Black,601
"Omaha, NE",NA,city,score_cleanpos_p50,Hispanic,665
"Omaha, NE",NA,city,score_cleanpos_p50,White,738
"Omaha, NE",NA,city,score_cleanpos_p50,Residents of color (total),655
"Omaha, NE",NA,city,had_foreclosure_2yr_pct,Overall,5.067e-4
"Omaha, NE",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Omaha, NE",NA,city,had_foreclosure_2yr_pct,Black,0
"Omaha, NE",NA,city,had_foreclosure_2yr_pct,Hispanic,0
"Omaha, NE",NA,city,had_foreclosure_2yr_pct,White,4.757e-4
"Omaha, NE",NA,city,had_foreclosure_2yr_pct,Residents of color (total),6.301e-4
"Orlando, FL",NA,city,has_delinq_pct,Overall,0.3959126
"Orlando, FL",NA,city,has_delinq_pct,AAPI,NA
"Orlando, FL",NA,city,has_delinq_pct,Black,0.5379976
"Orlando, FL",NA,city,has_delinq_pct,Hispanic,0.4525368
"Orlando, FL",NA,city,has_delinq_pct,White,0.2515396
"Orlando, FL",NA,city,has_delinq_pct,Residents of color (total),0.5017361
"Orlando, FL",NA,city,score_cleanpos_p50,Overall,673
"Orlando, FL",NA,city,score_cleanpos_p50,AAPI,NA
"Orlando, FL",NA,city,score_cleanpos_p50,Black,624
"Orlando, FL",NA,city,score_cleanpos_p50,Hispanic,660
"Orlando, FL",NA,city,score_cleanpos_p50,White,727
"Orlando, FL",NA,city,score_cleanpos_p50,Residents of color (total),641
"Orlando, FL",NA,city,had_foreclosure_2yr_pct,Overall,4.055e-4
"Orlando, FL",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Orlando, FL",NA,city,had_foreclosure_2yr_pct,Black,0
"Orlando, FL",NA,city,had_foreclosure_2yr_pct,Hispanic,0
"Orlando, FL",NA,city,had_foreclosure_2yr_pct,White,9.443e-4
"Orlando, FL",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0
"Overland Park, KS",NA,city,has_delinq_pct,Overall,0.1598347
"Overland Park, KS",NA,city,has_delinq_pct,AAPI,NA
"Overland Park, KS",NA,city,has_delinq_pct,Black,NA
"Overland Park, KS",NA,city,has_delinq_pct,Hispanic,NA
"Overland Park, KS",NA,city,has_delinq_pct,White,0.1598347
"Overland Park, KS",NA,city,has_delinq_pct,Residents of color (total),NA
"Overland Park, KS",NA,city,score_cleanpos_p50,Overall,755
"Overland Park, KS",NA,city,score_cleanpos_p50,AAPI,NA
"Overland Park, KS",NA,city,score_cleanpos_p50,Black,NA
"Overland Park, KS",NA,city,score_cleanpos_p50,Hispanic,NA
"Overland Park, KS",NA,city,score_cleanpos_p50,White,755
"Overland Park, KS",NA,city,score_cleanpos_p50,Residents of color (total),NA
"Overland Park, KS",NA,city,had_foreclosure_2yr_pct,Overall,6.946e-4
"Overland Park, KS",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Overland Park, KS",NA,city,had_foreclosure_2yr_pct,Black,NA
"Overland Park, KS",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Overland Park, KS",NA,city,had_foreclosure_2yr_pct,White,6.946e-4
"Overland Park, KS",NA,city,had_foreclosure_2yr_pct,Residents of color (total),NA
"Paradise, NV",NA,city,has_delinq_pct,Overall,0.4674049
"Paradise, NV",NA,city,has_delinq_pct,AAPI,NA
"Paradise, NV",NA,city,has_delinq_pct,Black,NA
"Paradise, NV",NA,city,has_delinq_pct,Hispanic,NA
"Paradise, NV",NA,city,has_delinq_pct,White,NA
"Paradise, NV",NA,city,has_delinq_pct,Residents of color (total),0.4674049
"Paradise, NV",NA,city,score_cleanpos_p50,Overall,647
"Paradise, NV",NA,city,score_cleanpos_p50,AAPI,NA
"Paradise, NV",NA,city,score_cleanpos_p50,Black,NA
"Paradise, NV",NA,city,score_cleanpos_p50,Hispanic,NA
"Paradise, NV",NA,city,score_cleanpos_p50,White,NA
"Paradise, NV",NA,city,score_cleanpos_p50,Residents of color (total),647
"Paradise, NV",NA,city,had_foreclosure_2yr_pct,Overall,6.978e-4
"Paradise, NV",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Paradise, NV",NA,city,had_foreclosure_2yr_pct,Black,NA
"Paradise, NV",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Paradise, NV",NA,city,had_foreclosure_2yr_pct,White,NA
"Paradise, NV",NA,city,had_foreclosure_2yr_pct,Residents of color (total),6.978e-4
"Philadelphia, PA",NA,city,has_delinq_pct,Overall,0.3787425
"Philadelphia, PA",NA,city,has_delinq_pct,AAPI,NA
"Philadelphia, PA",NA,city,has_delinq_pct,Black,0.5175778
"Philadelphia, PA",NA,city,has_delinq_pct,Hispanic,0.5550239
"Philadelphia, PA",NA,city,has_delinq_pct,White,0.2216963
"Philadelphia, PA",NA,city,has_delinq_pct,Residents of color (total),0.4595884
"Philadelphia, PA",NA,city,score_cleanpos_p50,Overall,673
"Philadelphia, PA",NA,city,score_cleanpos_p50,AAPI,NA
"Philadelphia, PA",NA,city,score_cleanpos_p50,Black,631
"Philadelphia, PA",NA,city,score_cleanpos_p50,Hispanic,594.5
"Philadelphia, PA",NA,city,score_cleanpos_p50,White,732
"Philadelphia, PA",NA,city,score_cleanpos_p50,Residents of color (total),650
"Philadelphia, PA",NA,city,had_foreclosure_2yr_pct,Overall,8.375e-4
"Philadelphia, PA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Philadelphia, PA",NA,city,had_foreclosure_2yr_pct,Black,8.412e-4
"Philadelphia, PA",NA,city,had_foreclosure_2yr_pct,Hispanic,0
"Philadelphia, PA",NA,city,had_foreclosure_2yr_pct,White,9.045e-4
"Philadelphia, PA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),8.028e-4
"Phoenix, AZ",NA,city,has_delinq_pct,Overall,0.3667613
"Phoenix, AZ",NA,city,has_delinq_pct,AAPI,NA
"Phoenix, AZ",NA,city,has_delinq_pct,Black,NA
"Phoenix, AZ",NA,city,has_delinq_pct,Hispanic,0.4535309
"Phoenix, AZ",NA,city,has_delinq_pct,White,0.2929162
"Phoenix, AZ",NA,city,has_delinq_pct,Residents of color (total),0.4416936
"Phoenix, AZ",NA,city,score_cleanpos_p50,Overall,675
"Phoenix, AZ",NA,city,score_cleanpos_p50,AAPI,NA
"Phoenix, AZ",NA,city,score_cleanpos_p50,Black,NA
"Phoenix, AZ",NA,city,score_cleanpos_p50,Hispanic,651
"Phoenix, AZ",NA,city,score_cleanpos_p50,White,708
"Phoenix, AZ",NA,city,score_cleanpos_p50,Residents of color (total),654
"Phoenix, AZ",NA,city,had_foreclosure_2yr_pct,Overall,8.864e-4
"Phoenix, AZ",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Phoenix, AZ",NA,city,had_foreclosure_2yr_pct,Black,NA
"Phoenix, AZ",NA,city,had_foreclosure_2yr_pct,Hispanic,7.437e-4
"Phoenix, AZ",NA,city,had_foreclosure_2yr_pct,White,9.273e-4
"Phoenix, AZ",NA,city,had_foreclosure_2yr_pct,Residents of color (total),8.45e-4
"Pittsburgh, PA",NA,city,has_delinq_pct,Overall,0.2571183
"Pittsburgh, PA",NA,city,has_delinq_pct,AAPI,NA
"Pittsburgh, PA",NA,city,has_delinq_pct,Black,0.4337957
"Pittsburgh, PA",NA,city,has_delinq_pct,Hispanic,NA
"Pittsburgh, PA",NA,city,has_delinq_pct,White,0.2408236
"Pittsburgh, PA",NA,city,has_delinq_pct,Residents of color (total),0.4001122
"Pittsburgh, PA",NA,city,score_cleanpos_p50,Overall,721
"Pittsburgh, PA",NA,city,score_cleanpos_p50,AAPI,NA
"Pittsburgh, PA",NA,city,score_cleanpos_p50,Black,660
"Pittsburgh, PA",NA,city,score_cleanpos_p50,Hispanic,NA
"Pittsburgh, PA",NA,city,score_cleanpos_p50,White,726
"Pittsburgh, PA",NA,city,score_cleanpos_p50,Residents of color (total),671.5
"Pittsburgh, PA",NA,city,had_foreclosure_2yr_pct,Overall,0.00078950000000000005
"Pittsburgh, PA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Pittsburgh, PA",NA,city,had_foreclosure_2yr_pct,Black,0
"Pittsburgh, PA",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Pittsburgh, PA",NA,city,had_foreclosure_2yr_pct,White,7.539e-4
"Pittsburgh, PA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0011025
"Plano, TX",NA,city,has_delinq_pct,Overall,0.210813
"Plano, TX",NA,city,has_delinq_pct,AAPI,NA
"Plano, TX",NA,city,has_delinq_pct,Black,NA
"Plano, TX",NA,city,has_delinq_pct,Hispanic,NA
"Plano, TX",NA,city,has_delinq_pct,White,0.2738312
"Plano, TX",NA,city,has_delinq_pct,Residents of color (total),0.1794562
"Plano, TX",NA,city,score_cleanpos_p50,Overall,744
"Plano, TX",NA,city,score_cleanpos_p50,AAPI,NA
"Plano, TX",NA,city,score_cleanpos_p50,Black,NA
"Plano, TX",NA,city,score_cleanpos_p50,Hispanic,NA
"Plano, TX",NA,city,score_cleanpos_p50,White,722
"Plano, TX",NA,city,score_cleanpos_p50,Residents of color (total),752
"Plano, TX",NA,city,had_foreclosure_2yr_pct,Overall,3.995e-4
"Plano, TX",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Plano, TX",NA,city,had_foreclosure_2yr_pct,Black,NA
"Plano, TX",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Plano, TX",NA,city,had_foreclosure_2yr_pct,White,0
"Plano, TX",NA,city,had_foreclosure_2yr_pct,Residents of color (total),6.072e-4
"Portland, OR",NA,city,has_delinq_pct,Overall,0.1641018
"Portland, OR",NA,city,has_delinq_pct,AAPI,NA
"Portland, OR",NA,city,has_delinq_pct,Black,NA
"Portland, OR",NA,city,has_delinq_pct,Hispanic,NA
"Portland, OR",NA,city,has_delinq_pct,White,0.1583431
"Portland, OR",NA,city,has_delinq_pct,Residents of color (total),0.2954747
"Portland, OR",NA,city,score_cleanpos_p50,Overall,742
"Portland, OR",NA,city,score_cleanpos_p50,AAPI,NA
"Portland, OR",NA,city,score_cleanpos_p50,Black,NA
"Portland, OR",NA,city,score_cleanpos_p50,Hispanic,NA
"Portland, OR",NA,city,score_cleanpos_p50,White,744
"Portland, OR",NA,city,score_cleanpos_p50,Residents of color (total),679
"Portland, OR",NA,city,had_foreclosure_2yr_pct,Overall,7.393e-4
"Portland, OR",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Portland, OR",NA,city,had_foreclosure_2yr_pct,Black,NA
"Portland, OR",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Portland, OR",NA,city,had_foreclosure_2yr_pct,White,7.707e-4
"Portland, OR",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0
"Raleigh, NC",NA,city,has_delinq_pct,Overall,0.2876658
"Raleigh, NC",NA,city,has_delinq_pct,AAPI,NA
"Raleigh, NC",NA,city,has_delinq_pct,Black,0.4996177
"Raleigh, NC",NA,city,has_delinq_pct,Hispanic,NA
"Raleigh, NC",NA,city,has_delinq_pct,White,0.2016278
"Raleigh, NC",NA,city,has_delinq_pct,Residents of color (total),0.4245511
"Raleigh, NC",NA,city,score_cleanpos_p50,Overall,716
"Raleigh, NC",NA,city,score_cleanpos_p50,AAPI,NA
"Raleigh, NC",NA,city,score_cleanpos_p50,Black,646
"Raleigh, NC",NA,city,score_cleanpos_p50,Hispanic,NA
"Raleigh, NC",NA,city,score_cleanpos_p50,White,742
"Raleigh, NC",NA,city,score_cleanpos_p50,Residents of color (total),667
"Raleigh, NC",NA,city,had_foreclosure_2yr_pct,Overall,2.71e-4
"Raleigh, NC",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Raleigh, NC",NA,city,had_foreclosure_2yr_pct,Black,0
"Raleigh, NC",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Raleigh, NC",NA,city,had_foreclosure_2yr_pct,White,4.363e-4
"Raleigh, NC",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0
"Riverside, CA",NA,city,has_delinq_pct,Overall,0.2678481
"Riverside, CA",NA,city,has_delinq_pct,AAPI,NA
"Riverside, CA",NA,city,has_delinq_pct,Black,NA
"Riverside, CA",NA,city,has_delinq_pct,Hispanic,0.2974267
"Riverside, CA",NA,city,has_delinq_pct,White,0.2027477
"Riverside, CA",NA,city,has_delinq_pct,Residents of color (total),0.2843988
"Riverside, CA",NA,city,score_cleanpos_p50,Overall,698
"Riverside, CA",NA,city,score_cleanpos_p50,AAPI,NA
"Riverside, CA",NA,city,score_cleanpos_p50,Black,NA
"Riverside, CA",NA,city,score_cleanpos_p50,Hispanic,686
"Riverside, CA",NA,city,score_cleanpos_p50,White,725
"Riverside, CA",NA,city,score_cleanpos_p50,Residents of color (total),691
"Riverside, CA",NA,city,had_foreclosure_2yr_pct,Overall,3.358e-4
"Riverside, CA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Riverside, CA",NA,city,had_foreclosure_2yr_pct,Black,NA
"Riverside, CA",NA,city,had_foreclosure_2yr_pct,Hispanic,2.387e-4
"Riverside, CA",NA,city,had_foreclosure_2yr_pct,White,8.258e-4
"Riverside, CA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),2.107e-4
"Rochester, NY",NA,city,has_delinq_pct,Overall,0.2979538
"Rochester, NY",NA,city,has_delinq_pct,AAPI,NA
"Rochester, NY",NA,city,has_delinq_pct,Black,0.5468629
"Rochester, NY",NA,city,has_delinq_pct,Hispanic,NA
"Rochester, NY",NA,city,has_delinq_pct,White,0.2327915
"Rochester, NY",NA,city,has_delinq_pct,Residents of color (total),0.5486077
