geo_name,geo_id,geo_level,metric,value
Oklahoma County (Central)--Oklahoma City (Central),4001006,PUMA,had_foreclosure_2yr_pct,0.0016
Oklahoma County (Central)--Oklahoma City (Central),4001006,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5781
Oklahoma County (Central)--Oklahoma City (Central),4001006,PUMA,share_of_people_with_health_insurance,0.8724
"Grady, McClain & Pottawatomie (South) Counties",4001101,PUMA,median net worth,121328.41
"Grady, McClain & Pottawatomie (South) Counties",4001101,PUMA,homeownership_rate,0.7694
"Grady, McClain & Pottawatomie (South) Counties",4001101,PUMA,median_home_value_among_homeowners,150000
"Grady, McClain & Pottawatomie (South) Counties",4001101,PUMA,at least 2000 emergency savings,0.6129
"Grady, McClain & Pottawatomie (South) Counties",4001101,PUMA,score_cleanpos_p50,675
"Grady, McClain & Pottawatomie (South) Counties",4001101,PUMA,has_delinq_pct,0.3826
"Grady, McClain & Pottawatomie (South) Counties",4001101,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1418
"Grady, McClain & Pottawatomie (South) Counties",4001101,PUMA,had_foreclosure_2yr_pct,5e-4
"Grady, McClain & Pottawatomie (South) Counties",4001101,PUMA,share_of_low_income_households_with_housing_cost_burden,0.3711
"Grady, McClain & Pottawatomie (South) Counties",4001101,PUMA,share_of_people_with_health_insurance,0.8782
"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",4001102,PUMA,median net worth,117805.32
"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",4001102,PUMA,homeownership_rate,0.7799
"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",4001102,PUMA,median_home_value_among_homeowners,145000
"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",4001102,PUMA,at least 2000 emergency savings,0.6108
"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",4001102,PUMA,score_cleanpos_p50,675
"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",4001102,PUMA,has_delinq_pct,0.3744
"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",4001102,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1067
"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",4001102,PUMA,had_foreclosure_2yr_pct,0.0039
"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",4001102,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4145
"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",4001102,PUMA,share_of_people_with_health_insurance,0.8595
Tulsa County (Central)--Tulsa City (Central),4001201,PUMA,median net worth,61793.711
Tulsa County (Central)--Tulsa City (Central),4001201,PUMA,homeownership_rate,0.4969
Tulsa County (Central)--Tulsa City (Central),4001201,PUMA,median_home_value_among_homeowners,170000
Tulsa County (Central)--Tulsa City (Central),4001201,PUMA,at least 2000 emergency savings,0.623
Tulsa County (Central)--Tulsa City (Central),4001201,PUMA,score_cleanpos_p50,675
Tulsa County (Central)--Tulsa City (Central),4001201,PUMA,has_delinq_pct,0.3874
Tulsa County (Central)--Tulsa City (Central),4001201,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1343
Tulsa County (Central)--Tulsa City (Central),4001201,PUMA,had_foreclosure_2yr_pct,0.0013
Tulsa County (Central)--Tulsa City (Central),4001201,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5818
Tulsa County (Central)--Tulsa City (Central),4001201,PUMA,share_of_people_with_health_insurance,0.8666
Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,4001202,PUMA,median net worth,103976.67
Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,4001202,PUMA,homeownership_rate,0.6318
Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,4001202,PUMA,median_home_value_among_homeowners,180000
Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,4001202,PUMA,at least 2000 emergency savings,0.6447
Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,4001202,PUMA,score_cleanpos_p50,710
Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,4001202,PUMA,has_delinq_pct,0.2815
Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,4001202,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0923
Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,4001202,PUMA,had_foreclosure_2yr_pct,7e-4
Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,4001202,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6346
Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,4001202,PUMA,share_of_people_with_health_insurance,0.8573
Tulsa County (North)--Tulsa (North) & Owasso Cities,4001203,PUMA,median net worth,50443.332
Tulsa County (North)--Tulsa (North) & Owasso Cities,4001203,PUMA,homeownership_rate,0.6063
Tulsa County (North)--Tulsa (North) & Owasso Cities,4001203,PUMA,median_home_value_among_homeowners,120000
Tulsa County (North)--Tulsa (North) & Owasso Cities,4001203,PUMA,at least 2000 emergency savings,0.5224
Tulsa County (North)--Tulsa (North) & Owasso Cities,4001203,PUMA,score_cleanpos_p50,683
Tulsa County (North)--Tulsa (North) & Owasso Cities,4001203,PUMA,has_delinq_pct,0.3569
Tulsa County (North)--Tulsa (North) & Owasso Cities,4001203,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1125
Tulsa County (North)--Tulsa (North) & Owasso Cities,4001203,PUMA,had_foreclosure_2yr_pct,0.0041
Tulsa County (North)--Tulsa (North) & Owasso Cities,4001203,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5558
Tulsa County (North)--Tulsa (North) & Owasso Cities,4001203,PUMA,share_of_people_with_health_insurance,0.8359
"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",4001204,PUMA,median net worth,103065.02
"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",4001204,PUMA,homeownership_rate,0.6938
"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",4001204,PUMA,median_home_value_among_homeowners,160000
"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",4001204,PUMA,at least 2000 emergency savings,0.6431
"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",4001204,PUMA,score_cleanpos_p50,682
"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",4001204,PUMA,has_delinq_pct,0.3464
"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",4001204,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1265
"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",4001204,PUMA,had_foreclosure_2yr_pct,0.0014
"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",4001204,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5365
"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",4001204,PUMA,share_of_people_with_health_insurance,0.8778
Rogers (Central) & Wagoner (West) Counties--Claremore City,4001301,PUMA,median net worth,155447.86
Rogers (Central) & Wagoner (West) Counties--Claremore City,4001301,PUMA,homeownership_rate,0.7849
Rogers (Central) & Wagoner (West) Counties--Claremore City,4001301,PUMA,median_home_value_among_homeowners,165000
Rogers (Central) & Wagoner (West) Counties--Claremore City,4001301,PUMA,at least 2000 emergency savings,0.7083
Rogers (Central) & Wagoner (West) Counties--Claremore City,4001301,PUMA,score_cleanpos_p50,695
Rogers (Central) & Wagoner (West) Counties--Claremore City,4001301,PUMA,has_delinq_pct,0.2953
Rogers (Central) & Wagoner (West) Counties--Claremore City,4001301,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.125
Rogers (Central) & Wagoner (West) Counties--Claremore City,4001301,PUMA,had_foreclosure_2yr_pct,0.003
Rogers (Central) & Wagoner (West) Counties--Claremore City,4001301,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5035
Rogers (Central) & Wagoner (West) Counties--Claremore City,4001301,PUMA,share_of_people_with_health_insurance,0.8944
"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",4001302,PUMA,median net worth,72148.914
"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",4001302,PUMA,homeownership_rate,0.6823
"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",4001302,PUMA,median_home_value_among_homeowners,100000
"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",4001302,PUMA,at least 2000 emergency savings,0.526
"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",4001302,PUMA,score_cleanpos_p50,657
"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",4001302,PUMA,has_delinq_pct,0.4361
"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",4001302,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1622
"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",4001302,PUMA,had_foreclosure_2yr_pct,0.0022
"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",4001302,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4199
"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",4001302,PUMA,share_of_people_with_health_insurance,0.8185
"Garfield, Kay & Noble Counties--Enid City",4001400,PUMA,median net worth,71641.367
"Garfield, Kay & Noble Counties--Enid City",4001400,PUMA,homeownership_rate,0.652
"Garfield, Kay & Noble Counties--Enid City",4001400,PUMA,median_home_value_among_homeowners,120000
"Garfield, Kay & Noble Counties--Enid City",4001400,PUMA,at least 2000 emergency savings,0.5644
"Garfield, Kay & Noble Counties--Enid City",4001400,PUMA,score_cleanpos_p50,673
"Garfield, Kay & Noble Counties--Enid City",4001400,PUMA,has_delinq_pct,0.3995
"Garfield, Kay & Noble Counties--Enid City",4001400,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1158
"Garfield, Kay & Noble Counties--Enid City",4001400,PUMA,had_foreclosure_2yr_pct,0.0026
"Garfield, Kay & Noble Counties--Enid City",4001400,PUMA,share_of_low_income_households_with_housing_cost_burden,0.3051
"Garfield, Kay & Noble Counties--Enid City",4001400,PUMA,share_of_people_with_health_insurance,0.8648
"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City",4001501,PUMA,median net worth,49941.754
"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City",4001501,PUMA,homeownership_rate,0.598
"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City",4001501,PUMA,median_home_value_among_homeowners,125000
"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City",4001501,PUMA,at least 2000 emergency savings,0.5158
"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City",4001501,PUMA,score_cleanpos_p50,669
"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City",4001501,PUMA,has_delinq_pct,0.4094
"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City",4001501,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1562
"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City",4001501,PUMA,had_foreclosure_2yr_pct,0.0028
"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City",4001501,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5186
"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City",4001501,PUMA,share_of_people_with_health_insurance,0.8331
"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",4001601,PUMA,median net worth,90261.891
"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",4001601,PUMA,homeownership_rate,0.7598
"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",4001601,PUMA,median_home_value_among_homeowners,115000
"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",4001601,PUMA,at least 2000 emergency savings,0.5709
"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",4001601,PUMA,score_cleanpos_p50,677
"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",4001601,PUMA,has_delinq_pct,0.3782
"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",4001601,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1125
"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",4001601,PUMA,had_foreclosure_2yr_pct,0.0042
"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",4001601,PUMA,share_of_low_income_households_with_housing_cost_burden,0.3938
"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",4001601,PUMA,share_of_people_with_health_insurance,0.8546
"Umatilla, Union, Baker & Wallowa Counties",4100100,PUMA,median net worth,130096.66
"Umatilla, Union, Baker & Wallowa Counties",4100100,PUMA,homeownership_rate,0.6727
"Umatilla, Union, Baker & Wallowa Counties",4100100,PUMA,median_home_value_among_homeowners,200000
"Umatilla, Union, Baker & Wallowa Counties",4100100,PUMA,at least 2000 emergency savings,0.6396
"Umatilla, Union, Baker & Wallowa Counties",4100100,PUMA,score_cleanpos_p50,715
"Umatilla, Union, Baker & Wallowa Counties",4100100,PUMA,has_delinq_pct,0.2118
"Umatilla, Union, Baker & Wallowa Counties",4100100,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1012
"Umatilla, Union, Baker & Wallowa Counties",4100100,PUMA,had_foreclosure_2yr_pct,5e-4
"Umatilla, Union, Baker & Wallowa Counties",4100100,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4823
"Umatilla, Union, Baker & Wallowa Counties",4100100,PUMA,share_of_people_with_health_insurance,0.8971
North Central Oregon--The Dalles City,4100200,PUMA,median net worth,167495.3
North Central Oregon--The Dalles City,4100200,PUMA,homeownership_rate,0.6978
North Central Oregon--The Dalles City,4100200,PUMA,median_home_value_among_homeowners,250000
North Central Oregon--The Dalles City,4100200,PUMA,at least 2000 emergency savings,0.6496
North Central Oregon--The Dalles City,4100200,PUMA,score_cleanpos_p50,734
North Central Oregon--The Dalles City,4100200,PUMA,has_delinq_pct,0.1702
North Central Oregon--The Dalles City,4100200,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0867
North Central Oregon--The Dalles City,4100200,PUMA,had_foreclosure_2yr_pct,0.001
North Central Oregon--The Dalles City,4100200,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4834
North Central Oregon--The Dalles City,4100200,PUMA,share_of_people_with_health_insurance,0.9026
"Klamath, Malheur, Lake & Harney Counties",4100300,PUMA,median net worth,99057.992
"Klamath, Malheur, Lake & Harney Counties",4100300,PUMA,homeownership_rate,0.6515
"Klamath, Malheur, Lake & Harney Counties",4100300,PUMA,median_home_value_among_homeowners,180000
"Klamath, Malheur, Lake & Harney Counties",4100300,PUMA,at least 2000 emergency savings,0.571
"Klamath, Malheur, Lake & Harney Counties",4100300,PUMA,score_cleanpos_p50,690
"Klamath, Malheur, Lake & Harney Counties",4100300,PUMA,has_delinq_pct,0.2823
"Klamath, Malheur, Lake & Harney Counties",4100300,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1463
"Klamath, Malheur, Lake & Harney Counties",4100300,PUMA,had_foreclosure_2yr_pct,5e-4
"Klamath, Malheur, Lake & Harney Counties",4100300,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4751
"Klamath, Malheur, Lake & Harney Counties",4100300,PUMA,share_of_people_with_health_insurance,0.9028
Deschutes County,4100400,PUMA,median net worth,295682.75
Deschutes County,4100400,PUMA,homeownership_rate,0.7013
Deschutes County,4100400,PUMA,median_home_value_among_homeowners,380000
Deschutes County,4100400,PUMA,at least 2000 emergency savings,0.7538
Deschutes County,4100400,PUMA,score_cleanpos_p50,749
Deschutes County,4100400,PUMA,has_delinq_pct,0.1452
Deschutes County,4100400,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0817
Deschutes County,4100400,PUMA,had_foreclosure_2yr_pct,0
Deschutes County,4100400,PUMA,share_of_low_income_households_with_housing_cost_burden,0.67
Deschutes County,4100400,PUMA,share_of_people_with_health_insurance,0.9287
"Columbia, Lincoln, Clatsop & Tillamook Counties",4100500,PUMA,median net worth,225931.16
"Columbia, Lincoln, Clatsop & Tillamook Counties",4100500,PUMA,homeownership_rate,0.7076
"Columbia, Lincoln, Clatsop & Tillamook Counties",4100500,PUMA,median_home_value_among_homeowners,300000
"Columbia, Lincoln, Clatsop & Tillamook Counties",4100500,PUMA,at least 2000 emergency savings,0.6819
"Columbia, Lincoln, Clatsop & Tillamook Counties",4100500,PUMA,score_cleanpos_p50,726
"Columbia, Lincoln, Clatsop & Tillamook Counties",4100500,PUMA,has_delinq_pct,0.1809
"Columbia, Lincoln, Clatsop & Tillamook Counties",4100500,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1085
"Columbia, Lincoln, Clatsop & Tillamook Counties",4100500,PUMA,had_foreclosure_2yr_pct,0
"Columbia, Lincoln, Clatsop & Tillamook Counties",4100500,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5316
"Columbia, Lincoln, Clatsop & Tillamook Counties",4100500,PUMA,share_of_people_with_health_insurance,0.9502
Linn & Benton Counties,4100600,PUMA,median net worth,176382.25
Linn & Benton Counties,4100600,PUMA,homeownership_rate,0.6324
Linn & Benton Counties,4100600,PUMA,median_home_value_among_homeowners,298000
Linn & Benton Counties,4100600,PUMA,at least 2000 emergency savings,0.7319
Linn & Benton Counties,4100600,PUMA,score_cleanpos_p50,726
Linn & Benton Counties,4100600,PUMA,has_delinq_pct,0.1694
Linn & Benton Counties,4100600,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0855
Linn & Benton Counties,4100600,PUMA,had_foreclosure_2yr_pct,5e-4
Linn & Benton Counties,4100600,PUMA,share_of_low_income_households_with_housing_cost_burden,0.669
Linn & Benton Counties,4100600,PUMA,share_of_people_with_health_insurance,0.9331
Lane County (West Central)--Eugene City (West & South),4100703,PUMA,median net worth,85724.219
Lane County (West Central)--Eugene City (West & South),4100703,PUMA,homeownership_rate,0.512
Lane County (West Central)--Eugene City (West & South),4100703,PUMA,median_home_value_among_homeowners,300000
Lane County (West Central)--Eugene City (West & South),4100703,PUMA,at least 2000 emergency savings,0.6536
Lane County (West Central)--Eugene City (West & South),4100703,PUMA,score_cleanpos_p50,726
Lane County (West Central)--Eugene City (West & South),4100703,PUMA,has_delinq_pct,0.1785
Lane County (West Central)--Eugene City (West & South),4100703,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1015
Lane County (West Central)--Eugene City (West & South),4100703,PUMA,had_foreclosure_2yr_pct,3e-4
Lane County (West Central)--Eugene City (West & South),4100703,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7164
Lane County (West Central)--Eugene City (West & South),4100703,PUMA,share_of_people_with_health_insurance,0.9243
Lane County (East Central)--Eugene (Northeast) & Springfield Cities,4100704,PUMA,median net worth,90771.039
Lane County (East Central)--Eugene (Northeast) & Springfield Cities,4100704,PUMA,homeownership_rate,0.5186
Lane County (East Central)--Eugene (Northeast) & Springfield Cities,4100704,PUMA,median_home_value_among_homeowners,275000
Lane County (East Central)--Eugene (Northeast) & Springfield Cities,4100704,PUMA,at least 2000 emergency savings,0.6453
Lane County (East Central)--Eugene (Northeast) & Springfield Cities,4100704,PUMA,score_cleanpos_p50,718
Lane County (East Central)--Eugene (Northeast) & Springfield Cities,4100704,PUMA,has_delinq_pct,0.2112
Lane County (East Central)--Eugene (Northeast) & Springfield Cities,4100704,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1356
Lane County (East Central)--Eugene (Northeast) & Springfield Cities,4100704,PUMA,had_foreclosure_2yr_pct,7e-4
Lane County (East Central)--Eugene (Northeast) & Springfield Cities,4100704,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7002
Lane County (East Central)--Eugene (Northeast) & Springfield Cities,4100704,PUMA,share_of_people_with_health_insurance,0.9477
Lane County (Outside Eugene & Springfield Cities),4100705,PUMA,median net worth,250187.11
Lane County (Outside Eugene & Springfield Cities),4100705,PUMA,homeownership_rate,0.7378
Lane County (Outside Eugene & Springfield Cities),4100705,PUMA,median_home_value_among_homeowners,300000
Lane County (Outside Eugene & Springfield Cities),4100705,PUMA,at least 2000 emergency savings,0.7218
Lane County (Outside Eugene & Springfield Cities),4100705,PUMA,score_cleanpos_p50,724
Lane County (Outside Eugene & Springfield Cities),4100705,PUMA,has_delinq_pct,0.1718
Lane County (Outside Eugene & Springfield Cities),4100705,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.121
Lane County (Outside Eugene & Springfield Cities),4100705,PUMA,had_foreclosure_2yr_pct,8e-4
Lane County (Outside Eugene & Springfield Cities),4100705,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5775
Lane County (Outside Eugene & Springfield Cities),4100705,PUMA,share_of_people_with_health_insurance,0.9347
"Josephine, Coos & Curry Counties",4100800,PUMA,median net worth,191229.77
"Josephine, Coos & Curry Counties",4100800,PUMA,homeownership_rate,0.6884
"Josephine, Coos & Curry Counties",4100800,PUMA,median_home_value_among_homeowners,275000
"Josephine, Coos & Curry Counties",4100800,PUMA,at least 2000 emergency savings,0.635
"Josephine, Coos & Curry Counties",4100800,PUMA,score_cleanpos_p50,719
"Josephine, Coos & Curry Counties",4100800,PUMA,has_delinq_pct,0.1914
"Josephine, Coos & Curry Counties",4100800,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1047
"Josephine, Coos & Curry Counties",4100800,PUMA,had_foreclosure_2yr_pct,7e-4
"Josephine, Coos & Curry Counties",4100800,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5881
"Josephine, Coos & Curry Counties",4100800,PUMA,share_of_people_with_health_insurance,0.9118
Jackson County (Central)--Medford & Central Point Cities,4100901,PUMA,median net worth,130414.45
Jackson County (Central)--Medford & Central Point Cities,4100901,PUMA,homeownership_rate,0.5791
Jackson County (Central)--Medford & Central Point Cities,4100901,PUMA,median_home_value_among_homeowners,300000
Jackson County (Central)--Medford & Central Point Cities,4100901,PUMA,at least 2000 emergency savings,0.6404
Jackson County (Central)--Medford & Central Point Cities,4100901,PUMA,score_cleanpos_p50,720
Jackson County (Central)--Medford & Central Point Cities,4100901,PUMA,has_delinq_pct,0.1981
Jackson County (Central)--Medford & Central Point Cities,4100901,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0904
Jackson County (Central)--Medford & Central Point Cities,4100901,PUMA,had_foreclosure_2yr_pct,8e-4
Jackson County (Central)--Medford & Central Point Cities,4100901,PUMA,share_of_low_income_households_with_housing_cost_burden,0.652
Jackson County (Central)--Medford & Central Point Cities,4100901,PUMA,share_of_people_with_health_insurance,0.8925
Jackson County (Outside Medford & Central Point Cities)--Ashland City,4100902,PUMA,median net worth,226987.16
Jackson County (Outside Medford & Central Point Cities)--Ashland City,4100902,PUMA,homeownership_rate,0.6882
Jackson County (Outside Medford & Central Point Cities)--Ashland City,4100902,PUMA,median_home_value_among_homeowners,310000
Jackson County (Outside Medford & Central Point Cities)--Ashland City,4100902,PUMA,at least 2000 emergency savings,0.7067
Jackson County (Outside Medford & Central Point Cities)--Ashland City,4100902,PUMA,score_cleanpos_p50,743
Jackson County (Outside Medford & Central Point Cities)--Ashland City,4100902,PUMA,has_delinq_pct,0.154
Jackson County (Outside Medford & Central Point Cities)--Ashland City,4100902,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1347
Jackson County (Outside Medford & Central Point Cities)--Ashland City,4100902,PUMA,had_foreclosure_2yr_pct,0
Jackson County (Outside Medford & Central Point Cities)--Ashland City,4100902,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5969
Jackson County (Outside Medford & Central Point Cities)--Ashland City,4100902,PUMA,share_of_people_with_health_insurance,0.9456
Douglas County,4101000,PUMA,median net worth,152679.33
Douglas County,4101000,PUMA,homeownership_rate,0.7024
Douglas County,4101000,PUMA,median_home_value_among_homeowners,220000
Douglas County,4101000,PUMA,at least 2000 emergency savings,0.6344
Douglas County,4101000,PUMA,score_cleanpos_p50,714
Douglas County,4101000,PUMA,has_delinq_pct,0.2275
Douglas County,4101000,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1279
Douglas County,4101000,PUMA,had_foreclosure_2yr_pct,0.0022
Douglas County,4101000,PUMA,share_of_low_income_households_with_housing_cost_burden,0.4167
Douglas County,4101000,PUMA,share_of_people_with_health_insurance,0.929
"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",4101103,PUMA,median net worth,118816.38
"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",4101103,PUMA,homeownership_rate,0.6162
"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",4101103,PUMA,median_home_value_among_homeowners,260000
"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",4101103,PUMA,at least 2000 emergency savings,0.643
"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",4101103,PUMA,score_cleanpos_p50,697
"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",4101103,PUMA,has_delinq_pct,0.2354
"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",4101103,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1243
"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",4101103,PUMA,had_foreclosure_2yr_pct,0
"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",4101103,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5503
"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",4101103,PUMA,share_of_people_with_health_insurance,0.8683
Marion County (West Central)--Salem City (South) & Four Corners,4101104,PUMA,median net worth,111252.76
Marion County (West Central)--Salem City (South) & Four Corners,4101104,PUMA,homeownership_rate,0.5431
Marion County (West Central)--Salem City (South) & Four Corners,4101104,PUMA,median_home_value_among_homeowners,285000
Marion County (West Central)--Salem City (South) & Four Corners,4101104,PUMA,at least 2000 emergency savings,0.6662
Marion County (West Central)--Salem City (South) & Four Corners,4101104,PUMA,score_cleanpos_p50,741.5
Marion County (West Central)--Salem City (South) & Four Corners,4101104,PUMA,has_delinq_pct,0.164
Marion County (West Central)--Salem City (South) & Four Corners,4101104,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.081
Marion County (West Central)--Salem City (South) & Four Corners,4101104,PUMA,had_foreclosure_2yr_pct,0
Marion County (West Central)--Salem City (South) & Four Corners,4101104,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7393
Marion County (West Central)--Salem City (South) & Four Corners,4101104,PUMA,share_of_people_with_health_insurance,0.9429
Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,4101105,PUMA,median net worth,235377.77
Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,4101105,PUMA,homeownership_rate,0.7359
Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,4101105,PUMA,median_home_value_among_homeowners,300000
Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,4101105,PUMA,at least 2000 emergency savings,0.7021
Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,4101105,PUMA,score_cleanpos_p50,724
Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,4101105,PUMA,has_delinq_pct,0.1857
Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,4101105,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0976
Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,4101105,PUMA,had_foreclosure_2yr_pct,7e-4
